x,y
18.759098210096358,346.82
19.74850013416633,346.82
20.7429482421875,346.82
21.75516668819264,346.82
22.746489797967023,346.82
23.750146953207967,346.82000000000005
24.754051633369176,346.82
25.758744867529256,346.82
26.745806496390085,346.82
27.760010871739883,346.82
28.747245140198842,346.82
29.745831078304853,346.82
30.75080112417758,346.81999999999994
31.75748764180514,346.82000000000005
32.742971863263755,346.82
33.75875740922051,346.82
34.7453839898043,346.82
35.7579812476635,346.82
36.75485433526036,346.82
37.75372957231119,346.82
38.75280981948972,346.82
39.75037859471684,346.82000000000005
40.74479734367558,346.82
41.757193235237146,346.82
42.74106543000393,346.82
43.75243789466393,346.82000000000005
44.755856181662146,346.82
45.7499663454938,346.82
46.757929030001634,346.82
47.74231111771567,346.82
48.751594100696686,346.82
49.74792062934628,346.82
50.7429915277472,346.81999999999994
51.749115550800866,346.82000000000005
52.75295772116003,346.82
53.753890397156525,346.82000000000005
54.751308156774854,346.82000000000005
55.74462724594769,346.82
56.7468878295825,346.82
57.757893799027784,346.82000000000005
58.7497827858725,346.81999999999994
59.74958453786601,346.82
60.7571184211812,346.82
61.74390662082582,346.82000000000005
62.75191289578845,346.82
63.752574726061695,346.82
64.74543804682774,346.82
65.75911748028297,346.82
66.7498762177527,346.82
67.74643530811528,346.82
68.74864258161887,346.82000000000005
69.75634586851166,346.82
70.75445726154858,346.82
71.75761092740422,346.82
72.75058049409645,346.82
73.74816256507691,346.82
74.750218006304,346.82000000000005
75.75660768373612,346.82
76.75184995999368,346.82
77.75102827206425,346.82
78.75400971484243,346.82
79.7606613832229,346.82
80.75528287741761,346.82
81.75320682380405,346.82
82.75430635747206,346.82
83.75845461351155,346.82
84.7497674314985,346.82000000000005
85.7437905016931,346.82000000000005
86.75624227671588,346.82
87.75536102229508,346.82
88.75682506762305,346.82
89.74456509350473,346.82
90.75032426645524,346.82
91.75806762830047,346.82
92.75163474054071,346.82
93.74689101290967,346.82
94.74372110627964,346.82
95.74200968152289,346.82
96.74164139951166,346.82
97.74250092111825,346.82000000000005
98.74447290721488,346.82000000000005
99.74744201867388,346.82
100.75129291636748,346.82
101.75591026116794,346.82
102.74496014564632,346.81999999999994
103.750756640996,346.82
104.75697542637788,346.82
105.74726504629152,346.81999999999994
106.7539802189938,346.82
107.76077352465359,346.82
108.7512925229297,346.82
109.74166565782244,346.82
110.74801176931996,346.81999999999994
111.75397837788105,346.82
112.75945014437801,346.82
113.7481097313879,346.81999999999994
114.75225841346575,346.82
115.7555680964048,346.82
116.74176459671287,346.82
117.74306843200402,346.81999999999994
118.74318911108165,346.82
119.74201129481801,346.81999999999994
120.75549465454688,346.82
121.75134822097053,346.81999999999994
122.74555541436123,346.82
123.75399300907932,346.81999999999994
124.74453021884338,346.81999999999994
125.74900044190659,346.81999999999994
126.75129055422875,346.82
127.75127954525767,346.81999999999994
128.74884640444122,346.82
129.75964298883972,346.82
130.75195928888837,346.82
131.7414885046328,346.81999999999994
132.74374617617175,346.82
133.74287583477044,346.82
134.7542846565889,346.82
135.74672384822745,346.82
136.7510759279882,346.82000000000005
137.75167394969566,346.82
138.74838500824433,346.82
139.75631627552585,346.82
140.75996390079925,346.82
141.759188750023,346.81999999999994
142.7538516891554,346.81999999999994
143.74381358415496,346.82
144.75871044595897,346.81999999999994
145.75350906896404,346.82
146.74302644887462,346.82
147.7417631068146,346.82
