x,y
478.9830380960824,157.8855998437908
478.8036818968327,156.8941466457052
478.62199927123817,155.90730338657994
478.43799092935825,154.925071379961
478.2516575812525,153.94745193939443
478.0629999369806,152.97444637842625
477.8680969415099,151.98634100598818
477.6707753063515,151.00304251974075
477.4710357859313,150.02455231530357
477.26887913467516,149.05087178829623
477.0601900045976,148.06267402778948
476.85315305020254,147.09871330610952
476.6394875808865,146.12043265132664
476.4233104996635,145.1471618510325
476.2003095161715,144.15996701062355
475.9790624050499,143.19681866776085
475.7508936440786,142.21994784401556
475.52011717284915,141.24829148491622
475.2822201565539,140.26331689852503
475.04618070336954,139.30219453229608
474.8029212572476,138.32795977754296
474.5569564001552,137.35914855829105
474.30828703062576,136.39576253674568
474.05214517949184,135.41978084746992
473.79319767916445,134.4494344953056
473.53144548000296,133.48472523833158
473.26688953236675,132.52565483462658
472.999530786615,131.57222504226945
472.7243408017221,130.6069392231972
472.4462452402218,129.6475085427357
472.16010913386344,128.67665138018924
471.87615264871323,127.72904309146594
471.58405113860005,126.77022712501093
471.2889416358287,125.81748891983467
470.98547437197976,124.853981085473
470.6842983969663,123.91351290438669
470.37465852739797,122.96249826480008
470.0619067093233,122.01778858559426
469.74047485046066,121.06297903786471
469.4158232289562,120.11470193705614
469.08795302239025,119.17295946158559
468.75112879366515,118.22168689033474
468.416769507804,117.2931329609667
468.07334675635747,116.3552808332386
467.72069264900864,115.40847703073021
467.36460054599667,114.46867810443256
467.00507175096925,113.5358864659763
466.64210756757427,112.61010452699216
466.27570929945966,111.69133469911083
465.8934914437326,110.74930838427795
465.51386254443446,109.82978834242591
465.13068824678163,108.91752369922136
464.73760075804466,107.99774129402856
464.33442439819174,107.07080665230222
463.92747079915694,106.15161921482728
463.5232904658988,105.2545884883329
463.1022379200831,104.33649711968748
462.6772919433191,103.42640949349848
462.24845411775266,102.52432853659239
461.81572602552916,101.63025717579572
461.37225626505193,100.73041726012296
460.9247770067603,99.83884528108648
460.4663126576195,98.94201967707868
460.0037179365276,98.05372473579196
459.53699457863996,97.17396366710679
459.0661443191119,96.30273968090364
458.57671132016424,95.4140474103901
458.0901948689858,94.54729428974008
457.59943095681643,93.68934898490352
457.08957975362273,92.81500303704767
456.5752276328066,91.95000582237483
456.0639282767007,91.10669485197946
455.5330285690492,90.24807226373346
454.99750265873587,89.39908267466676
454.45735261590505,88.55972991435961
453.91258051070156,87.73001781239225
453.35530649343286,86.8983048386752
452.79328170144095,86.07651787399965
452.21849166923755,85.25329724305865
451.6388205693634,84.44029247281978
451.0542706545219,83.63750773058085
450.44840163003346,82.82307760033235
449.845675111956,82.03023985616774
449.2379403587713,81.24792103119995
448.61677126531225,80.46562601157714
447.9819617880208,79.68379780154936
447.3418734292643,78.91308672769703
446.69650873522994,78.15349750023641
446.04587025210503,77.40503482938368
445.38117946443265,76.6579475592143
444.7022254135445,75.91269187623102
444.0177207132997,75.17917917134889
443.3276681190606,74.45741454173923
442.63207038618964,73.7474030845733
441.9217881095186,73.04015904029457
441.2058214208932,72.34498595676314
440.4748844093327,71.65320990819401
439.7381222110585,70.97382725607427
438.9955378017617,70.3068435051631
438.24713415713325,69.65226416021972
437.48332990052165,69.00204556062099
436.7135642953745,68.36455875161141
435.93784043182023,67.73980944964899
435.1463527401578,67.1202339601892
434.3487632779771,66.5137281994667
433.54507525274084,65.92029810099737
432.7352918719116,65.33994959829712
431.9093057488799,64.76576721245048
431.07707945349796,64.20500365550615
430.23861631349575,63.657665083464096
429.39391965660377,63.12375765232433
428.542992810552,62.60328751808682
427.68583910307075,62.096260836751576
426.8224618618902,61.60268376431857
425.94222119097697,61.11679039229946
425.05561112764593,60.64468935970249
424.1734317433081,60.19182661656091
423.2818941546156,59.75068908934263
422.36976539795353,59.315596282663336
421.4597395272604,58.898113242675414
420.5410180393755,58.49326569194345
419.62470746951414,58.105922797246
418.70007471883116,57.731513686785725
417.76734795130125,57.37037908503424
416.826766035383,57.022847126441576
415.8785788254306,56.68923277303096
414.9337640262693,56.37332649719869
413.99247029949,56.0748206301415
413.03358048467715,55.78720798941048
412.0575149260447,55.51134013450156
411.10687324437845,55.25887607135749
410.1185945984139,55.01321225848036
409.15607956750324,54.79024911822284
408.17765766316273,54.57992423205139
407.19416298275723,54.38493851695492
406.21621888075816,54.20723674324025
405.2236079082466,54.0432252626346
404.2371777728348,53.89641752328878
403.2470578818731,53.765147112346234
402.2436574149443,53.64842466035472
401.2474695529938,53.54865469789503
400.2587124437825,53.465385748159235
399.25806158792136,53.396982550586635
398.2656001482904,53.34479817938058
397.26235044747216,53.307793035144904
396.2681005191803,53.28664305162428
395.26424557452094,53.280875847176475
394.27025460853474,53.290514194295376
393.26792289733885,53.315622188568106
392.25811687630807,53.356472462985636
391.2597885579034,53.41214293984683
390.273228296795,53.48203270352032
389.2635209468803,53.56882642251333
388.2844531614925,53.667694011391475
387.28425302624703,53.78361874729393
386.2984665478845,53.91261033773851
385.29421763196916,54.05905030740273
384.3061349103027,54.217939532489616
383.3345953422166,54.38849786107508
382.34845104066653,54.57617180926258
381.36533589249194,54.77789607268656
380.3866055860715,54.99327503043777
379.4136727907471,55.22183338984008
378.44800883219904,55.46301271910859
377.4770453089201,55.72000437923252
376.5172208160974,55.988442282534876
375.55690407636155,56.271478352000806
374.61200416116367,56.56424841604509
373.6469448116072,56.87807965525529
372.71584703931353,57.19527900825428
371.7732760687894,57.53106882934166
370.8259677109704,57.88375052047531
369.9021557958424,58.24273784909396
368.9667224525996,58.62184528973045
368.05028105985,59.00903042015525
367.12799665048345,59.415137965875665
366.21899113951247,59.83242199914808
365.31736810097095,60.26415679710357
364.4357791670747,60.70501806170586
363.539821907673,61.17441915282326
362.660725119234,61.66790268079656
361.8096105542495,62.192537090153984
360.96101224158804,62.710715902330925
360.1149558819312,63.22247873438667
359.2531591733176,63.73878134726309
358.3940703824684,64.24846960785237
357.5286215828969,64.75690289554825
356.66599492046345,65.25866713311173
355.79718367791446,65.7589828461226
354.93131239605856,66.25257792497197
354.05046493047473,66.74957087343931
353.19062394881996,67.22972206220774
352.31599328152333,67.71308486449038
351.42679816672694,68.19928854581516
350.5586380036241,68.66893366134222
349.67611014074015,69.14123943158646
348.7794516014263,69.61583863700676
347.9038590230489,70.07417127207259
347.01434315769336,70.5346237541832
346.1284861836309,70.98801329814225
345.2290629719579,71.44307675620524
344.3335170827849,71.89091094080435
343.44188564236975,72.33157308128403
342.53717398183005,72.7733885057753
341.63660665095347,73.20787343248963
340.7402229593516,73.63508845636562
339.83126984016906,74.06294990485587
338.92674210672914,74.48339151955115
338.0100559344375,74.9040581654258
337.09804762955986,75.31716182682533
336.1907611218949,75.72277022060928
335.2718752585632,76.12812238611157
334.35797636665427,76.5258459307851
333.4491108159684,76.9160123327006
332.52923239136845,77.30545906165396
331.59866828754633,77.69385533328074
330.67365535732125,78.07437915905955
329.75424511823417,78.44710995219494
328.8247845608656,78.81835335049246
327.8856268171886,79.18778924791808
326.9526330659199,79.54914474474296
326.025860339886,79.90250775586816
325.09007760803115,80.25365736828091
324.1456654351369,80.60228645960169
323.2080816748171,80.94266766671521
322.26243490560756,81.28019028703861
321.3239695940015,81.60939874626085
320.3780293175888,81.93542433170688
319.42503553688385,82.25797900574614
318.47990060684185,82.57201342563575
317.5283408528568,82.88227621582497
316.5850342916296,83.18398683008643
315.62185500833243,83.48601897596461
314.66760029392685,83.77922497101872
313.70852010062356,84.06785247540928
312.7588011160879,84.34765780489427
311.7914176177323,84.62650490572648
310.83413221602234,84.89629823484736
309.86050927043334,85.16440477237587
308.89776395973774,85.42325261477824
307.93303784100067,85.67635884841775
306.9540952122435,85.92674509745089
305.98728273880465,86.16762027880026
305.02023838866694,86.40214827110869
304.0412668145997,86.63300662241782
303.0636499640988,86.85691593763325
302.10000096570604,87.07109939811657
301.1151231692671,87.28325797844629
300.14557694947086,87.4854046261865
299.15732088986283,87.68454494350229
298.1746580700419,87.87558253864847
297.18736631661386,88.06044757160414
296.2076423971033,88.23681540715208
295.2257419141431,88.40641986072413
294.2431692095389,88.56888392688612
293.24126848682556,88.72697153565498
292.26256489052054,88.87391198373246
291.2688184163801,89.01542346177851
290.28202763033005,89.14815137390687
289.2858573477008,89.274119450586
288.3015060855905,89.39051757964737
287.29693707654155,89.50084612700994
286.31072254757845,89.60064137029337
285.31360453778734,89.69272509770317
284.3119614069102,89.77602853610168
283.3126109244391,89.84963279127433
282.30928322186423,89.91359267962967
281.312229314193,89.96683114243518
280.32071834738343,90.00901348831323
279.317227568008,90.04006076032667
278.31809159673713,90.05837956604279
277.3145241319729,90.06276631462585
276.311654296875,90.05097460937499
275.32998903387784,90.01977814620732
274.33094646453856,89.97018261718749
273.31541051971914,89.96644441223144
272.32489487402137,89.96279830741882
271.312866406003,89.95907301354407
270.32391184105535,89.95543265509605
269.32831841621197,89.95176785889268
268.31621562489426,89.9480422914326
267.32689964468705,89.94440060260891
266.3232994458981,89.94070633333547
265.3257678922564,89.93703440284727
264.3314751251514,89.933374394387
263.32322236473783,89.92966299895568
262.3177937540875,89.92596199926733
261.33243423465615,89.92233487424254
260.3217050470068,89.91861436304077
259.3263509069567,89.91495044764875
258.324554382029,89.91126281772925
257.31930928637274,89.9075624935627
256.32633026049774,89.90390732100605
255.32311861752174,89.90021448201313
254.3254019498825,89.89654187011718
253.32371947944162,89.89285466003417
252.32156561570116,89.88916571474446
251.32267641604062,89.88548878673836
250.3310369633974,89.8818385451734
249.32786877991822,89.87814586615562
248.33096877899953,89.87447626042365
247.32522310721873,89.87077409362792
246.32053531992435,89.86707582092285
245.32833546616322,89.86342351651192
244.32596248531343,89.85973376464844
243.3217292764818,89.85603716525435
242.3228534254639,89.85236028638481
241.31902016989886,89.84866515922545
240.3262007933855,89.84501057434082
239.322979927063,89.86569194793701
238.33062759876253,89.91496419811247
237.3342030181885,89.96861513137817
236.3260921344794,90.0106549539985
235.32376138996844,90.02996787539485
234.32514407459226,90.0322645534718
233.32117541198943,90.02000977840449
232.3277853339785,89.99501157707732
231.3358834452047,89.95830514627775
230.33019858421358,89.90988794387921
229.3390342344786,89.85173527309146
228.33355336785314,89.78265136033295
227.33680457294872,89.70453920180617
226.34179794800346,89.61734034738663
225.33832164777675,89.52035819858601
224.34807306763528,89.41600240220873
223.35893900489808,89.30339928483963
222.35623104668392,89.18091189905243
221.38005621750472,89.05376633994113
220.37680373882716,88.91512690651417
219.3868698747388,88.77054891814824
218.4134676417072,88.62097063253772
217.41769954085228,88.46045931731277
216.42122227478023,88.29234739303588
215.44745298442007,88.1209227246895
214.45460550775704,87.93895425750816
213.48823083661026,87.75494543983325
212.50476862454414,87.56077276617287
211.52783717029868,87.36105258756629
210.5349100960903,87.15114144594872
209.562437463547,86.93884703094753
208.587642360372,86.7194352236354
207.61118709881976,86.49306187628301
206.6337176911082,86.25989383464218
205.66864529595728,86.02328452304992
204.69118420380852,85.77719511238834
203.72764860796556,85.52830026378017
202.7658306498561,85.27363156178997
201.79288629036438,85.0097266668034
200.83601906267248,84.74403956388774
199.8688121653311,84.4693162675714
198.90519472744205,84.1894724061495
197.9596535719598,83.90894212793287
197.00487491310952,83.61972486495803
196.04093906618417,83.3216910331465
195.09667317207766,83.02386877806217
194.14392992195235,82.71750039228215
193.18278275084495,82.40246739262341
192.24280489087104,82.08859409242868
191.29506073260308,81.76635390371084
190.33961723542214,81.4356387913823
189.40675234389985,81.10707477607043
188.46678551913658,80.77035763517313
187.51977763719805,80.42538914868018
186.58123154282893,80.07783653935334
185.65153611453093,79.72800602099494
184.7154148411396,79.37017641029462
183.78868299980363,79.01042407759283
182.85584353222546,78.64276635033602
181.9169488983154,78.26711858749388
181.00417970527957,77.8965368163118
180.06969491641883,77.51163880146996
179.14576614294992,77.12561944662184
178.2327293184935,76.73880916633351
177.3144673468829,76.34442981627687
176.39102508567225,75.9424090213835
175.47907391032322,75.54005915897818
174.56221157076925,75.13019994381486
173.65728251500803,74.7204206172386
172.74770044612495,74.30327153261086
171.83350558511307,73.8786877956864
170.9317936778212,73.45467459834481
170.0257150134005,73.02337568822236
169.13252495158622,72.59307442839162
168.2352038829914,72.1556427851966
167.33378772308487,71.7110228111062
166.4457634308823,71.26791499086247
165.5538684668243,70.81778224708884
164.658136713925,70.36056991150224
163.77627632704028,69.9053970701785
162.873046222236,69.43400303095112
162.00171756507774,68.97427364270969
161.1090830474419,68.49822002627633
160.23087861424918,68.02483501271541
159.34931640240939,67.54461793108564
158.4825185065377,67.06753016049971
157.61255557120492,66.58379423212442
156.73945584489994,66.09336456865717
155.86324757611163,65.5961955927954
155.00230875290046,65.1028102763082
154.13844316382963,64.60287704137622
153.27167732838396,64.09635310034493
152.40203776604824,63.58319566555985
151.54814400746253,63.074492048158405
150.69154777283305,62.559353109895945
149.83227392467165,62.03773873654791
148.98911289334296,61.521159462034696
148.12661747453922,61.004609019705086
147.2390704055112,60.533683504746286
146.34621769884717,60.08638120963179
145.44046909797774,59.654526533369776
144.5428965273332,59.2457219366217
143.61549427910313,58.841627721025716
142.69857527869127,58.45918286133964
141.77425559211338,58.08994508248288
140.834025747007,57.730426547859665
139.88633960744554,57.3838867543498
138.95080387987065,57.05692144080596
137.9991861277651,56.7393790181959
137.0480390888453,56.436838590800754
136.08909083223972,56.14657443495525
135.125680675484,55.869656289581314
134.16096135924758,55.60693377722053
133.1979069644604,55.35905211947392
132.22461860106006,55.12300954319325
131.2577654479742,54.9028259590268
130.26914527934275,54.69233107698127
129.29064688432217,54.49850270301103
128.3086230152643,54.3184367240843
127.32441468330511,54.15246635855807
126.33930689409495,54.00085121364179
125.33770391737407,53.86156444903688
124.35418021692415,53.739378007801776
123.35597016145363,53.63015579825696
122.36100828468801,53.53613516658544
121.37035357455912,53.4572773138061
120.36699067783357,53.39245583295821
119.36948657233621,53.34307266390612
118.36033945585999,53.308450537144076
117.35850791698509,53.28940408101769
116.36487986479767,53.28566758428387
115.36127414067673,53.297293543365655
114.3671708136385,53.32415359623555
113.36398310970819,53.36683471224677
112.37151216730217,53.424556312449624
111.3707938648183,53.498470910801544
110.3819255731015,53.587121449780525
109.38559292507172,53.69225474596023
108.38202500425443,53.81432552850164
107.3917295553192,53.95082588170414
106.41532768812279,54.10114829646764
105.432878496254,54.26831238914273
104.4445846581549,54.452720474988375
103.47141203052527,54.65038270934309
102.4930203414387,54.86534133902961
101.50959986400605,55.09797405481338
100.54241673010799,55.34313428685708
99.57077716946787,55.60594039910938
98.61611940552129,55.88044812221814
97.65753458138857,56.1725132143445
96.71661479468621,56.47538258482526
95.76150581572203,56.79940530029067
94.82461527307589,57.1336687860923
93.87384776618448,57.48970538726017
92.95267092482919,57.85101592037169
92.0288634954569,58.22971860851677
91.11347771181174,58.621325685034456
90.19579604610013,59.03046034478138
89.28691694976291,59.45220386206024
88.38744946659853,59.885969958120995
87.49017999168956,60.33495867858294
86.60996946280822,60.79209250168222
85.72535276540579,61.26851471282472
84.84710598213766,61.75872726358924
83.9856991364956,62.256569512665266
83.13051637009922,62.76785941874108
82.28156102873152,63.292590825816724
81.4388364581755,63.8307575778922
80.60234600421413,64.3823535189675
79.7720930126304,64.94737249304268
78.9480808292073,65.5258083441177
78.15018404426286,66.1030601257131
77.33851109666081,66.70798439542027
76.55265896066587,67.31106681613156
75.7630484378138,67.93467497420656
74.98917922356088,68.56340536119386
74.22126893589252,69.20487146883518
73.46880822524922,69.85081158465377
72.71275052799639,70.51757296591377
71.97200031003864,71.18848101511038
71.23707301966147,71.87178622350316
70.5171643614298,72.55859938428696
69.80293794412538,73.25748717390839
69.09439664740029,73.96844429401476
68.39154335090657,74.69146544625342
67.71218578079342,75.40754653855412
67.02940190673962,76.14471993922507
66.35216943259904,76.89363472926844
65.69786703681467,77.6343802225381
65.04883659005165,78.38625553816556
64.39653288365203,79.15950443992983
63.766601783590446,79.92337679562908
63.1334025438927,80.70861331703269
62.513822964342666,81.49426978817426
61.90765698433621,82.27990326181204
61.29829974809318,83.08703346920639
60.71035433111859,83.88271851795415
60.119222379133376,84.69989161374234
59.54110157929394,85.51616023691237
58.975790834212034,86.33109452674674
58.4073681363301,87.16764625953455
57.85941956738802,87.99074541101359
57.3083633893602,88.83545401332424
56.76972441771093,89.67797358264995
56.243306568075255,90.51788725315568
55.71385340872546,91.3795365645039
55.20396002065763,92.22578662770705
54.691035309758554,93.09376499617504
54.189948590424336,93.95830932285033
53.70050883973716,94.81901564768386
53.20810780059174,95.70157322906608
52.72722970433465,96.58002109117712
52.257686035333364,97.45396176998557
51.78525,98.34987499999998
51.33098335862307,99.22744810119119
50.88072360796918,100.11329432793241
50.42763832971221,101.02123082767623
49.992231444691775,101.9097938933597
49.56071395657724,102.80636856734577
49.13308745609736,103.71095192280795
48.709353533980895,104.62354103291977
48.289513780956625,105.54413297085475
47.886509052718694,106.44358525164193
47.4807507459429,107.36523242149664
47.08512154242807,108.27981314330373
46.69315278015348,109.20189355901483
46.31107985681243,110.11641835223051
45.92637721814587,111.05336931712831
45.55145602292392,111.98251966006683
45.18614314836912,112.90351025072243
44.8182628572628,113.84703827572437
44.46582304219566,114.7665230626622
44.110818432017226,115.70854046068496
43.76508377766609,116.6416875643134
43.422675410695845,117.58160496259102
43.083594577376786,118.5282903624701
42.75350549802184,119.46552493054419
42.42663449883082,120.4092956263129
42.10298276377236,121.35960027135918
41.78255147681507,122.31643668726596
41.47078365342817,123.26313762996932
41.162128452807664,124.21614288010447
40.86192053433881,125.15856611288058
40.559439294054485,126.124063263348
40.26529919038552,127.07875524848083
39.97934013947845,128.02231449348477
39.69116468025371,128.9890503119612
39.41106581833857,129.9444345388617
39.133872177232114,130.90567518778477
38.859584766522566,131.87277040116055
38.59311282584869,132.8279761311491
38.324588018421494,133.80666853822285
38.06377585300803,134.77325702226906
37.81052145840809,135.72742663607102
37.55526900583809,136.7051820491012
37.307473207503556,137.67030840947479
37.06238256347691,138.64085943439466
36.82454621855521,139.59836867241887
36.58481751026754,140.57966176576434
36.35224367192079,141.54770719124284
36.122277315355895,142.52096816820887
35.894919293803106,143.49944312678016
35.67446794224803,144.46416428652603
35.452278949258584,145.45296230496882
35.23689886348461,146.42780498375382
35.024031008116765,147.40765705238672
34.81777663279641,148.3731579248162
34.60988635435561,149.3629261790019
34.40851350394433,150.3381459546302
34.20955839538574,151.31817496109008
34.01302178719844,152.30301180276194
33.82276307124371,153.27281512431972
33.63101733157306,154.2671673623543
33.44545512387582,155.24629309136785
33.26221852872088,156.23003095752077
33.08130826001987,157.21837964726706
32.90634632194415,158.19102732676546
32.73004333556038,159.18849969136383
32.55959602391722,160.17008232704242
32.39138376784362,161.15608451934156
32.22540723842827,162.14650503350632
32.065055544506755,163.12057180697565
31.90350586922839,164.11973327627683
31.747490090294487,165.1023565337028
31.593620399971552,166.08921124788026
31.44189742827298,167.08029625963
31.295481902861685,168.0543894873395
31.148008550218947,169.0538416717604
31.003674535760773,170.04792520099727
30.860309812818087,171.03141076298166
30.715414637744427,172.01802197414636
30.569011424753917,173.00771953529895
30.42112258806068,174.00046414724702
30.2742306134972,174.97986866151484
30.12346121092433,175.97854113116617
29.973779266526297,176.9637002774365
29.82274603853283,177.95165655165263
29.670382856792028,178.9423725558581
29.516711051151983,179.9358108920964
29.36434503622877,180.9153103089639
29.20814089695166,181.91403729625196
29.05332600642134,182.89866489138498
28.89732756090164,183.8857813887596
28.740165841424385,184.87535122932545
28.581861129021394,185.86733885403197
28.42514510601759,186.84483532720802
28.267363373797266,187.82460017499662
28.10578771975915,188.82355003747804
27.94591482967262,189.80778793897477
27.785034364080566,190.79419228833882
27.62316559015577,191.7827293041345
27.46032777507101,192.7733652049264
27.29937204860442,193.74893336819986
27.134669832706454,194.7436309580803
26.971919070112566,195.72312552318456
26.808306185895926,196.70451784051875
26.64095684001688,197.70504244678747
26.47566025555505,198.69016595900797
26.309556733342472,199.67709046871204
26.142664561057654,200.66578391182665
25.977950009219423,201.63882346808558
25.809548436515037,202.63092895326764
25.643386270999912,203.60725878858568
25.473547170872845,204.60265029978487
25.30600800374795,205.58214660891963
25.134803249195105,206.5806981300857
24.96595769252756,207.56323710779483
24.79649088934704,208.5472380762888
24.62642018161004,209.53267062964395
24.45576291127305,210.51950436193647
24.284536420292568,211.50770886724266
24.115830260532018,212.4795717178007
23.94352674735889,213.470403425833
23.770705729733965,214.4625152320707
23.600483856201173,215.4381273498535
23.42668832526356,216.4326866283938
23.25554279941887,217.41064384946807
23.083964401493898,218.38971958786377
22.90883862961142,219.3877161348405
22.736436654874343,220.36896151258765
22.56365139501635,221.35123846606442
22.39049927945169,222.33451818932167
22.2169967375946,223.3187718764102
22.043160198859333,224.303970721381
21.86900609266013,225.29008591828494
21.694550848411236,226.27708866117285
21.5198108955269,227.26495014409568
21.347986928963103,228.23565811569523
21.172731279495302,229.2251363519853
20.99723991091817,230.21538743420746
20.821529252645952,231.20638255641262
20.648815875483635,232.18005560120739
20.47271916907339,233.17244016213144
20.29965844032075,234.14742184248286
20.123240213994183,235.14108270378483
19.949895488632535,236.1172619384127
19.773220270611343,237.1120859617516
19.599654903621996,238.08935166937565
19.426003696101716,239.06711448257508
19.249064568492134,240.06346681575062
19.073302188484007,241.05369062630723
18.899737127062075,242.0326981917997
18.726640717340686,243.00962834852055
18.55027046441666,244.0056496859103
18.378136455065103,244.97837754389363
18.20275971611773,245.97010364215961
18.0278928294109,246.95965782153056
17.85354100105353,247.94703927182732
17.67970943715452,248.93224718287084
17.506403343822797,249.915280744482
17.333627927167257,250.8961391464817
17.16138839329682,251.8748215786908
16.98786629662638,252.86170388422022
16.814902236651626,253.84636201264706
16.640689859420057,254.83912469202278
16.470669722929895,255.8090023929453
16.297612377414733,256.7972656588628
16.125146887407386,257.7832542514161
15.953278798442035,258.76696730760455
15.782013656052886,259.7484039644274
15.60780816912651,260.7479382910728
15.437778407912699,261.7247720900402
15.264845598508083,262.7196058670995
15.096073865141156,263.691833283917
14.924436851735496,264.68196291367315
14.75346320459362,265.6697148538592
14.583158823116507,266.6550881864053
14.413529606705124,267.6380819932415
14.244581454760445,268.6186953562981
14.072893559148069,269.61686647393833
13.905339435832921,270.59266756770955
13.735086304967364,271.58592629444325
13.565567142096882,272.57670256227334
13.400156498914546,273.5452538830625
13.232109084557738,274.53111200454083
13.061476141556987,275.53412685801135
12.894955530767911,276.5149635358963
12.729200228024466,277.4933128777123
12.560924739927467,278.48866574115596
12.396734478120631,279.46198768884676
12.23006837553309,280.4522105804026
12.06422484523661,281.4398415475564
11.89921053889366,282.42487955517083
11.73503210816672,283.4073235681085
11.56850200674025,284.40635932910425
11.406031999291265,285.38356133369456
11.241257651080806,286.37725014940474
11.077380210745806,287.368237901133
10.9175322657064,288.3375434890158
10.755452207200484,289.32317781717825
10.59119984358282,290.32498380013084
10.430980541338911,291.3051563236361
10.268639367977565,292.3013931873468
10.110309569597243,293.2760994324684
9.949908886932272,294.26676261717773
9.790498817570514,295.25461068938324
9.632086826812294,296.2396424873284
9.474680379957949,297.22185684925705
9.315345908023772,298.21970467900576
9.157070928573606,299.21462531661984
9.002764841584169,300.1882739273531
8.84661255033704,301.17739075834197
8.691543293016442,302.1635767336567
8.53472385336412,303.1650113704344
8.381864774647307,304.14527761590386
8.23011256373982,305.12260929665024
8.076696097307881,306.11502185772736
7.924444407130684,307.10438758713514
7.773365835929692,308.0907051865721
7.620754312228474,309.09182272665174
7.472068717173765,310.0719846914698
7.3219109773822115,311.06683198419955
7.17300431315461,312.05851386551274
7.025357530593871,313.0470289649963
6.878979435802901,314.03237591223694
6.733878834884614,315.01455333682145
6.587508165162053,316.01101330234235
6.442479431204883,317.00418667233924
6.298801919345872,317.99407200166513
6.156484915917795,318.9806678451729
6.015537707253424,319.96397275771557
5.873533381221716,320.96114910069747
5.732966733272045,321.9549150096982
5.593847547116324,322.9452689621683
5.456185606466461,323.93220943555815
5.319990695034367,324.9157349073181
5.18296287903493,325.91271231545016
5.047473538095175,326.9061527699429
4.913532970756291,327.89605466812844
4.781151475559467,328.88241640733924
4.650339351045891,329.86523638490746
4.51893018875618,330.8610803601096
4.389165528719218,331.8532581534931
4.261056202056475,332.8417680795095
4.132519831654747,333.8429913599615
4.005717009142331,334.84041997850926
3.8826951167583448,335.81779372930527
3.75735753479992,336.823886144939
3.635823646477174,337.8099201503446
3.514120524768641,338.8082228944383
3.396185614578068,339.78658926737955
3.2762757343434195,340.79303869550324
3.160157967103752,341.7795480329063
3.0440989514839365,342.7779382359357
2.9299994796845596,343.7722636781542
2.8178720900826146,344.76252240832895
2.705997092034666,345.76433347170797
2.5978832839847694,346.74638829543596
2.4901114558967326,347.7398612040445
2.3827922941856072,348.74455309172714
2.279241243567316,349.72954828958956
2.1762359285225283,350.72562578192844
2.0754248074447736,351.7173594894115
1.9753219974167282,352.7199038944664
1.8775100283698323,353.7179653786942
1.7820033165267657,354.7115416986299
1.688816278110206,355.70063061080884
1.5966047943993102,356.70011350294686
1.5068137476444232,357.6949673161506
1.4181729289817726,358.6999340513596
1.3333046909379933,359.6854534871486
1.2496912275230543,360.6809416904601
1.1674607202447935,361.68618546534327
